id,title,year_id,db_id,cve_id,score3,metrics,vendor,product,timeline,ics_title,attention,sectors,areas,hq,date_reported,date_published
977,Adobe Acrobat Pro DC ImageConversion EMF EMR_COMMENT Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-200,ZDI-CAN-5143,CVE-2017-16406,2.6, (AV:N/AC:H/Au:N/C:P/I:N/A:N),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
978,Adobe Acrobat Pro DC ImageConversion EMF JPEG Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-201,ZDI-CAN-5144,CVE-2017-11306,2.6, (AV:N/AC:H/Au:N/C:P/I:N/A:N),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
979,Adobe Acrobat Pro DC ImageConversion EMF GIF Parsing Heap-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-202,ZDI-CAN-5145,CVE-2017-16407,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
980,Adobe Acrobat Pro DC PDF Forms Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-203,ZDI-CAN-5210,CVE-2017-16368,2.6, (AV:N/AC:H/Au:N/C:P/I:N/A:N),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
981,Adobe Acrobat Pro DC ImageConversion JPEG Parsing Heap-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-204,ZDI-CAN-5223,CVE-2017-16392,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
982,Adobe Acrobat Pro DC JPEG Parsing Heap-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-205,ZDI-CAN-5239,CVE-2017-16392,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
983,Adobe Acrobat Pro DC ImageConversion EMF TIFF Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability,ZDI-18-206,ZDI-CAN-5141,CVE-2018-4918,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
984,Adobe Acrobat Pro DC ImageConversion EMF TIFF Parsing Heap-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-207,ZDI-CAN-5150,CVE-2018-4917,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
985,Adobe Acrobat Pro DC ImageConversion XPS Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability,ZDI-18-208,ZDI-CAN-5546,CVE-2018-4898,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2018-01-12 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,1/12/2018,2/27/2018
986,Adobe Acrobat Pro DC ImageConversion TIFF Parsing Heap-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-209,ZDI-CAN-5467,CVE-2018-4916,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2018-01-19 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,1/19/2018,2/27/2018
987,Adobe Acrobat Pro DC XPS Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-210,ZDI-CAN-5556,CVE-2018-4914,4.3, (AV:N/AC:M/Au:N/C:P/I:N/A:N),Adobe,Acrobat Pro DC,"2018-01-19 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,1/19/2018,2/27/2018
988,Adobe Acrobat Pro DC ImageConversion XPS Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-211,ZDI-CAN-5582,CVE-2018-4903,4.3, (AV:N/AC:M/Au:N/C:P/I:N/A:N),Adobe,Acrobat Pro DC,"2018-01-19 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,1/19/2018,2/27/2018
989,Adobe Acrobat Pro DC colorConvertPage Heap-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-212,ZDI-CAN-5508,CVE-2018-4915,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Adobe,Acrobat Pro DC,"2018-01-19 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,1/19/2018,2/27/2018
990,Adobe Acrobat Pro DC ImageConversion EMF Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-213,ZDI-CAN-5557,CVE-2018-4911,4.3, (AV:N/AC:M/Au:N/C:P/I:N/A:N),Adobe,Acrobat Pro DC,"2018-01-19 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,1/19/2018,2/27/2018
991,Volkswagen Customer-Link App Protection Mechanism Failure CAN Message Injection Vulnerability,ZDI-18-214,ZDI-CAN-5264,CVE-2018-1170,8.3, (AV:A/AC:L/Au:N/C:C/I:C/A:C),Volkswagen,Customer-Link App,"2017-10-18 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/18/2017,2/27/2018
992,Amazon Music Player URI parsing Command Injection Remote Code Execution Vulnerability,ZDI-18-215,ZDI-CAN-5521,CVE-2018-1169,7.5, (AV:N/AC:L/Au:N/C:P/I:P/A:P),Amazon,Music Player,"2018-01-24 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,1/24/2018,2/27/2018
993,Trend Micro Maximum Security Regex Matching Use-After-Free Remote Code Execution Vulnerability,ZDI-18-216,ZDI-CAN-4911,CVE-2016-1699,9.3, (AV:N/AC:M/Au:N/C:C/I:C/A:C),Trend Micro,Maximum Security,"2017-10-20 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/20/2017,2/27/2018
994,Adobe Acrobat Pro DC ImageConversion BMP Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-217,ZDI-CAN-5236,CVE-2017-11253,2.6, (AV:N/AC:H/Au:N/C:P/I:N/A:N),Adobe,Acrobat Pro DC,"2017-10-26 - Vulnerability reported to vendor, 2018-02-27 - Coordinated public release of advisory, 2018-02-27 - Advisory Updated, ",,,,,,10/26/2017,2/27/2018
995,Trend Micro Smart Protection Server Auth Command Injection Authentication Bypass Vulnerability,ZDI-18-218,ZDI-CAN-5625,CVE-2018-6231,10, (AV:N/AC:L/Au:N/C:C/I:C/A:C),Trend Micro,Smart Protection Server,"2018-02-02 - Vulnerability reported to vendor, 2018-02-28 - Coordinated public release of advisory, 2018-02-28 - Advisory Updated, ",,,,,,2/2/2018,2/28/2018
996,Microsoft Office Excel XLS File Type Confusion Remote Code Execution Vulnerability,ZDI-18-219,ZDI-CAN-5470,CVE-2018-0841,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Microsoft,Office Excel,"2017-12-07 - Vulnerability reported to vendor, 2018-02-28 - Coordinated public release of advisory, 2018-02-28 - Advisory Updated, ",,,,,,12/7/2017,2/28/2018
997,Delta Industrial Automation DOPSoft DOP File TagTotalSize Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-220,ZDI-CAN-5265,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
998,Delta Industrial Automation DOPSoft DOP File BackgroundMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-221,ZDI-CAN-5266,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
999,Delta Industrial Automation DOPSoft DPA File BeforeExecMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-222,ZDI-CAN-5267,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
1000,Delta Industrial Automation DOPSoft DPA File ButtonOffMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-223,ZDI-CAN-5268,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
1001,Delta Industrial Automation DOPSoft DOP File AfterExecMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-224,ZDI-CAN-5269,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
1002,Delta Industrial Automation DOPSoft DOP File BeforeExecMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-225,ZDI-CAN-5270,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
1003,Delta Industrial Automation DOPSoft DOP File ButtonOffMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-226,ZDI-CAN-5271,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
1004,Delta Industrial Automation DOPSoft DPA FIle BackgroundMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-227,ZDI-CAN-5272,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
1005,Delta Industrial Automation DOPSoft DPA File ButtonOnMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-228,ZDI-CAN-5274,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/12/2017,3/2/2018
1006,Delta Industrial Automation DOPSoft DPA File CloseMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-229,ZDI-CAN-5275,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/12/2017,3/2/2018
1007,Delta Industrial Automation DOPSoft DPA File AfterExecMacro Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-230,ZDI-CAN-5276,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/10/2017,3/2/2018
1008,Delta Industrial Automation DOPSoft DPA File Application Attribute Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-231,ZDI-CAN-5283,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/12/2017,3/2/2018
1009,Delta Industrial Automation DOPSoft DPA File wTextLen Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-232,ZDI-CAN-5284,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/12/2017,3/2/2018
1010,Delta Industrial Automation DOPSoft DPA File LinkSize Stack-Based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-233,ZDI-CAN-5285,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/12/2017,3/2/2018
1011,Delta Industrial Automation DOPSoft DPA File ListTotalSize Stack-based Buffer Overrun Remote Code Execution Vulnerability,ZDI-18-234,ZDI-CAN-5286,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/12/2017,3/2/2018
1012,Delta Industrial Automation DOPSoft DPA File SysKeyPwd Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-235,ZDI-CAN-5287,CVE-2018-5476,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,DOPSoft,"                           ,                             ,                             Delta Industrial Automation has issued an update to correct this vulnerability. More details can be found at:,                             , https://ics-cert.us-cert.gov/advisories/ICSA-18-060-03, ",,,,,,10/12/2017,3/2/2018
1013,Joyent SmartOS DTrace DOF Out-Of-Bounds Write Privilege Escalation Vulnerability,ZDI-18-236,ZDI-CAN-5106,CVE-2018-1171,6.9, (AV:L/AC:M/Au:N/C:C/I:C/A:C),Joyent,SmartOS,"2017-10-12 - Vulnerability reported to vendor, 2018-03-07 - Coordinated public release of advisory, 2018-03-07 - Advisory Updated, ",,,,,,10/12/2017,3/7/2018
1014,Apple macOS QuartzCore render_mask Heap-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-237,ZDI-CAN-5245,CVE-2018-4085,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Apple,macOS,"2017-11-14 - Vulnerability reported to vendor, 2018-03-07 - Coordinated public release of advisory, 2018-03-07 - Advisory Updated, ",,,,,,11/14/2017,3/7/2018
1015,Microsoft Edge CQuotes Type Confusion Information Disclosure Vulnerability,ZDI-18-238,ZDI-CAN-5485,CVE-2018-0763,4.3, (AV:N/AC:M/Au:N/C:P/I:N/A:N),Microsoft,Edge,"2017-12-07 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,12/7/2017,3/19/2018
1016,Microsoft Chakra Array.splice Memory Corruption Remote Code Execution Vulnerability,ZDI-18-239,ZDI-CAN-5067,CVE-2017-0228,7.5, (AV:N/AC:L/Au:N/C:P/I:P/A:P),Microsoft,Chakra,"                           ,                             ,                             Microsoft has issued an update to correct this vulnerability. More details can be found at:,                             , https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-0228, ",,,,,,7/27/2017,3/19/2018
1017,Microsoft Windows Font Embedding Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-240,ZDI-CAN-5319,CVE-2018-0855,2.6, (AV:N/AC:H/Au:N/C:P/I:N/A:N),Microsoft,Windows,"2017-11-07 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,11/7/2017,3/19/2018
1018,Microsoft Internet Explorer VML textpath Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-241,ZDI-CAN-5369,CVE-2018-0929,2.6, (AV:N/AC:H/Au:N/C:P/I:N/A:N),Microsoft,Internet Explorer,"2017-11-07 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,11/7/2017,3/19/2018
1019,Microsoft Windows Remote Assistance XML External Entity Processing Information Disclosure Vulnerability,ZDI-18-242,ZDI-CAN-5378,CVE-2018-0878,4.3, (AV:N/AC:M/Au:N/C:P/I:N/A:N),Microsoft,Windows,"2017-11-14 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,11/14/2017,3/19/2018
1020,Microsoft Windows Font Creation Race Condition Privilege Escalation Vulnerability,ZDI-18-243,ZDI-CAN-5443,CVE-2018-0816,7.2, (AV:L/AC:L/Au:N/C:C/I:C/A:C),Microsoft,Windows,"2017-12-01 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,12/1/2017,3/19/2018
1021,Microsoft Windows Palette Object Race Condition Privilege Escalation Vulnerability,ZDI-18-244,ZDI-CAN-5444,CVE-2018-0815,7.2, (AV:L/AC:L/Au:N/C:C/I:C/A:C),Microsoft,Windows,"2017-12-01 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,12/1/2017,3/19/2018
1022,Microsoft Windows Palette Object Race Condition Information Disclosure Vulnerability,ZDI-18-245,ZDI-CAN-5445,CVE-2018-0815,5.6, (AV:L/AC:L/Au:N/C:P/I:N/A:C),Microsoft,Windows,"2017-12-01 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,12/1/2017,3/19/2018
1023,Microsoft Windows Palette Object Race Condition Privilege Escalation Vulnerability,ZDI-18-246,ZDI-CAN-5446,CVE-2018-0815,7.2, (AV:L/AC:L/Au:N/C:C/I:C/A:C),Microsoft,Windows,"2017-12-01 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,12/1/2017,3/19/2018
1024,Microsoft Windows VBScript Join Function Integer Overflow Remote Code Execution Vulnerability,ZDI-18-247,ZDI-CAN-5447,CVE-2018-0889,5.1, (AV:N/AC:H/Au:N/C:P/I:P/A:P),Microsoft,Windows,"2017-12-01 - Vulnerability reported to vendor, 2018-03-19 - Coordinated public release of advisory, 2018-03-19 - Advisory Updated, ",,,,,,12/1/2017,3/19/2018
